category,food_type,manufacturer,product,description,upc,delivered_price,delivered_case_price,price_per_unit,price_per_oz,pack_size_raw,cases_per_pallet,lead_time_days,min_pallet_qty,mixed_pallet,available,has_promo,main_category,sub_category,product_id,product_url
Beverages & Beverage Mixes,Food,Wyler,WYLER ISLAND PUNCH FRUITY RED PUNCH SINGLES TO GO 10CT,WYLER LGHT RED PNCH PWDR 10C,7239234431,3600.80,12.86,1.07,0.60,12/0.93 oz,280,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599706,https://epallet.com/product/wyler-ep-wyler-island-punch-fruity-red-punch-singles-to-go-10ct-599706
Beverages & Beverage Mixes,Food,Wyler,WYLER ISLAND PUNCH PURLEP BERRY WAVE SINGLES TO GO 10CT,WYLER LGISLND PURP BRRY 10CT,7239234432,3600.80,12.86,1.07,0.60,12/0.93 oz,280,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599705,https://epallet.com/product/wyler-ep-wyler-island-punch-purlep-berry-wave-singles-to-go-10ct-599705
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ZERO SUGAR PINEAPPLE COCONUT PUNCH GAL,TAMPICO ZERO PINAP CCNUT GAL,9518801366,1061.28,22.11,5.53,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599350,https://epallet.com/product/tampico-ep-tampico-zero-sugar-pineapple-coconut-punch-gal-599350
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ISLAND PUNCH GAL,TAMPICO ISLAND PUNCH GAL,9518806129,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599349,https://epallet.com/product/tampico-ep-tampico-island-punch-gal-599349
Beverages & Beverage Mixes,Food,Tampico,TAMPICO BLUE RASP PUNCH GAL,TAMPICO BLUE RASP PUNCH GAL,9518800582,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599348,https://epallet.com/product/tampico-ep-tampico-blue-rasp-punch-gal-599348
Beverages & Beverage Mixes,Food,Tampico,TAMPICO APPLE PUNCH GAL,TAMPICO APPLE PUNCH GAL,9518800760,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599347,https://epallet.com/product/tampico-ep-tampico-apple-punch-gal-599347
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE GRAPE PET,JUICY JUICE GRAPE PET,88949727215,2110.00,42.20,5.28,0.09,8/48 oz,50,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599346,https://epallet.com/product/juicy-juice-ep-juicy-juice-grape-pet-599346
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE ORANGE-TANGERINE PET,JUICY JUICE ORG-TANG PET,88949727249,2110.00,42.20,5.28,0.09,8/48 oz,50,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599345,https://epallet.com/product/juicy-juice-ep-juicy-juice-orange-tangerine-pet-599345
Beverages & Beverage Mixes,Food,Sunny D,SUNNY D TANGY ORIGINAL 64OZ,SUNNY D TANGY ORIG 64 OZ,5020050000,1394.50,27.89,3.49,0.05,8/64 fl oz,50,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599343,https://epallet.com/product/sunny-d-ep-sunny-d-tangy-original-64oz-599343
Beverages & Beverage Mixes,Food,Coffee mate,"COFFEE MATE ORIGINAL CREAMER, 35.3OZ",COFFEE-MATE KILO,5000030302,3113.46,49.42,8.24,0.23,6/35.3 oz,63,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599341,https://epallet.com/product/coffee-mate-ep-coffee-mate-original-creamer-353oz-599341
Beverages & Beverage Mixes,Food,Little Hug,"LITTLE HUG FRUIT BARREL DRINKS, 8OZ VARIETY PACK",HUG 4 FLAVOR VARIETY PACK,7480601500,1155.00,7.50,0.38,0.04,20/8 oz,154,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599340,https://epallet.com/product/little-hug-ep-little-hug-fruit-barrel-drinks-8oz-variety-pack-599340
Beverages & Beverage Mixes,Food,Faygo,FAYGO GRAPE 12PK,FAYGO GRAPE 12 PK TY/SHRNK,7380000108,1560.00,15.60,0.65,0.05,2/12/12 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599339,https://epallet.com/product/faygo-ep-faygo-grape-12pk-599339
Beverages & Beverage Mixes,Food,Faygo,FAYGO RED POP 12PK,FAYGO RED POP 12PK TY/SHRNK,7380000107,1560.00,15.60,0.65,0.05,2/12/12 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599338,https://epallet.com/product/faygo-ep-faygo-red-pop-12pk-599338
Beverages & Beverage Mixes,Food,Faygo,FAYGO PEACH 12PK,FAYGO PEACH 12 PK TY/SHRNK,7380000443,1560.00,15.60,0.65,0.05,2/12/12 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599337,https://epallet.com/product/faygo-ep-faygo-peach-12pk-599337
Beverages & Beverage Mixes,Food,Faygo,FAYGO ROCK & RYE 12PK,FAYGO ROCK&RYE 12PK TY/SHRNK,7380000361,1560.00,15.60,0.65,0.05,2/12/12 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599336,https://epallet.com/product/faygo-ep-faygo-rock-rye-12pk-599336
Beverages & Beverage Mixes,Food,Yoo-Hoo,YOO-HOO CHOC DRINK 4PK,YOO-HOO CHOC DRINK 4PK,7235002054,2258.20,32.26,1.34,0.06,6/4/12 fl oz,70,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599334,https://epallet.com/product/yoo-hoo-ep-yoo-hoo-choc-drink-4pk-599334
Beverages & Beverage Mixes,Food,Yoo-Hoo,YOO-HOO FRIDGE PACK 12/11 OZ,YOO-HOO FRIDGE PACK 12/11 OZ,7235002056,2017.00,20.17,0.84,0.07,2/12/11 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599333,https://epallet.com/product/yoo-hoo-ep-yoo-hoo-fridge-pack-1211-oz-599333
Beverages & Beverage Mixes,Food,Faygo,FAYGO PINEAPPLE ORANGE 12PK,FAYGO PIN ORNG- TY/SHRNK,7380000780,1560.00,15.60,0.65,0.05,2/12/12 fl oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599332,https://epallet.com/product/faygo-ep-faygo-pineapple-orange-12pk-599332
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ZERO MANGO PUNCH GAL,TAMPICO ZERO MANGO PUNCH GAL,9518801005,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599331,https://epallet.com/product/tampico-ep-tampico-zero-mango-punch-gal-599331
Beverages & Beverage Mixes,Food,Tampico,TAMPICO CITRUS PUNCH GAL,TAMPICO CITRUS PUNCH GAL,9518801299,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599330,https://epallet.com/product/tampico-ep-tampico-citrus-punch-gal-599330
Beverages & Beverage Mixes,Food,Tampico,TAMPICO TROPICAL PUNCH GAL,TAMPICO TROPICAL PUNCH GAL,9518803129,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599329,https://epallet.com/product/tampico-ep-tampico-tropical-punch-gal-599329
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE PUNCH PET,JUICY JUICE PUNCH PET,88949732710,2110.00,42.20,5.28,0.09,8/48 oz,50,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599328,https://epallet.com/product/juicy-juice-ep-juicy-juice-punch-pet-599328
Beverages & Beverage Mixes,Food,Tampico,TAMPICO MANGO PUNCH GAL,TAMPICO MANGO PUNCH GALLLON,9518802129,1071.84,22.33,5.58,0.04,4/128 fl oz,48,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599327,https://epallet.com/product/tampico-ep-tampico-mango-punch-gal-599327
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE PUNCH 64OZ,JUICY JUICE PUNCH 64OZ,88949700820,2748.20,42.28,5.28,0.07,8/64 oz,65,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599326,https://epallet.com/product/juicy-juice-ep-juicy-juice-punch-64oz-599326
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE APPLE 100% 64OZ,JUICY JUICE APPLE 100% 64OZ,88949700824,2721.55,41.87,5.23,0.07,8/64 oz,65,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599325,https://epallet.com/product/juicy-juice-ep-juicy-juice-apple-100-64oz-599325
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE APPLE 48OZ,JUICY JUICE APPLE 48OZ,88949727525,2110.00,42.20,5.28,0.09,8/48 oz,50,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599324,https://epallet.com/product/juicy-juice-ep-juicy-juice-apple-48oz-599324
Beverages & Beverage Mixes,Food,Clamato,CLAMATO JUICE,CLAMATO JUICE,5000053032,3441.36,44.12,3.68,0.10,12/32 oz,78,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599323,https://epallet.com/product/clamato-ep-clamato-juice-599323
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ZERO MANGO PUNCH GAL,TAMPICO ZERO MANGO PUNCH GAL,9518801005,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599321,https://epallet.com/product/tampico-ep-tampico-zero-mango-punch-gal-599321
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ZERO SUGAR PINEAPPLE COCONUT PUNCH GAL,TAMPICO ZERO PINAP CCNUT GAL,9518801366,1042.56,21.72,5.43,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599320,https://epallet.com/product/tampico-ep-tampico-zero-pinap-ccnut-gal-599320
Beverages & Beverage Mixes,Food,Tampico,TAMPICO CITRUS PUNCH GAL,TAMPICO CITRUS PUNCH GAL,9518801299,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599319,https://epallet.com/product/tampico-ep-tampico-citrus-punch-gal-599319
Beverages & Beverage Mixes,Food,Tampico,TAMPICO TROPICAL PUNCH GAL,TAMPICO TROPICAL PUNCH GAL,9518803129,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599318,https://epallet.com/product/tampico-ep-tampico-tropical-punch-gal-599318
Beverages & Beverage Mixes,Food,Tampico,TAMPICO ISLAND PUNCH GAL,TAMPICO ISLAND PUNCH GAL,9518806129,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599317,https://epallet.com/product/tampico-ep-tampico-island-punch-gal-599317
Beverages & Beverage Mixes,Food,Tampico,TAMPICO BLUE RASP PUNCH GAL,TAMPICO BLUE RASP PUNCH GAL,9518800582,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599316,https://epallet.com/product/tampico-ep-tampico-blue-rasp-punch-gal-599316
Beverages & Beverage Mixes,Food,Tampico,TAMPICO MANGO PUNCH GAL,TAMPICO MANGO PUNCH GALLLON,9518802129,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599315,https://epallet.com/product/tampico-ep-tampico-mango-punch-galllon-599315
Beverages & Beverage Mixes,Food,Tampico,TAMPICO APPLE PUNCH GAL,TAMPICO APPLE PUNCH GAL,9518800760,1052.64,21.93,5.48,0.04,4/128 fl oz,48,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599314,https://epallet.com/product/tampico-ep-tampico-apple-punch-gal-599314
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE PUNCH PET,JUICY JUICE PUNCH PET,88949732710,2057.50,41.15,5.14,0.09,8/48 oz,50,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599313,https://epallet.com/product/juicy-juice-ep-juicy-juice-punch-pet-599313
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE GRAPE PET,JUICY JUICE GRAPE PET,88949727215,2057.50,41.15,5.14,0.09,8/48 oz,50,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599312,https://epallet.com/product/juicy-juice-ep-juicy-juice-grape-pet-599312
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE ORANGE-TANGERINE PET,JUICY JUICE ORG-TANG PET,88949727249,2057.50,41.15,5.14,0.09,8/48 oz,50,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599311,https://epallet.com/product/juicy-juice-ep-juicy-juice-org-tang-pet-599311
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE PUNCH 64OZ,JUICY JUICE PUNCH 64OZ,88949700820,2679.30,41.22,5.15,0.07,8/64 oz,65,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599310,https://epallet.com/product/juicy-juice-ep-juicy-juice-punch-64oz-599310
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE APPLE 100% 64OZ,JUICY JUICE APPLE 100% 64OZ,88949700824,2652.65,40.81,5.10,0.07,8/64 oz,65,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599309,https://epallet.com/product/juicy-juice-ep-juicy-juice-apple-100-64oz-599309
Beverages & Beverage Mixes,Food,Juicy Juice,JUICY JUICE APPLE 48OZ,JUICY JUICE APPLE 48OZ,88949727525,2057.50,41.15,5.14,0.09,8/48 oz,50,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599308,https://epallet.com/product/juicy-juice-ep-juicy-juice-apple-48oz-599308
Beverages & Beverage Mixes,Food,Sunny D,SUNNY D TANGY ORIGINAL 64OZ,SUNNY D TANGY ORIG 64 OZ,5020050000,1367.00,27.34,3.42,0.05,8/64 fl oz,50,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599306,https://epallet.com/product/sunny-d-ep-sunny-d-tangy-original-64oz-599306
Beverages & Beverage Mixes,Food,Clamato,CLAMATO JUICE,CLAMATO JUICE,5000053032,3348.54,42.93,3.58,0.10,12/32 oz,78,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599303,https://epallet.com/product/clamato-ep-clamato-juice-599303
Beverages & Beverage Mixes,Food,Coffee mate,"COFFEE MATE ORIGINAL CREAMER, 35.3OZ",COFFEE-MATE KILO,5000030302,3027.15,48.05,8.01,0.23,6/35.3 oz,63,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599301,https://epallet.com/product/coffee-mate-ep-coffee-mate-original-creamer-353oz-599301
Beverages & Beverage Mixes,Food,Little Hug,"LITTLE HUG FRUIT BARREL DRINKS, 8OZ VARIETY PACK",HUG 4 FLAVOR VARIETY PACK,7480601500,1134.98,7.37,0.37,0.04,20/8 oz,154,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599299,https://epallet.com/product/little-hug-ep-little-hug-fruit-barrel-drinks-8oz-variety-pack-599299
Beverages & Beverage Mixes,Food,Yoo-Hoo,YOO-HOO CHOC DRINK 4PK,YOO-HOO CHOC DRINK 4PK,7235002054,2202.90,31.47,1.31,0.06,6/4/12 fl oz,70,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599297,https://epallet.com/product/yoo-hoo-ep-yoo-hoo-choc-drink-4pk-599297
Beverages & Beverage Mixes,Food,Yoo-Hoo,YOO-HOO FRIDGE PACK 12/11 OZ,YOO-HOO FRIDGE PACK 12/11 OZ,7235002056,1968.00,19.68,0.82,0.06,2/12/11 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599296,https://epallet.com/product/yoo-hoo-ep-yoo-hoo-fridge-pack-1211-oz-599296
Beverages & Beverage Mixes,Food,Faygo,FAYGO ROCK & RYE 12PK,FAYGO ROCK&RYE 12PK TY/SHRNK,7380000361,1527.00,15.27,0.64,0.05,2/12/12 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599295,https://epallet.com/product/faygo-ep-faygo-rockrye-12pk-tyshrnk-599295
Beverages & Beverage Mixes,Food,Faygo,FAYGO GRAPE 12PK,FAYGO GRAPE 12 PK TY/SHRNK,7380000108,1527.00,15.27,0.64,0.05,2/12/12 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599294,https://epallet.com/product/faygo-ep-faygo-grape-12-pk-tyshrnk-599294
Beverages & Beverage Mixes,Food,Faygo,FAYGO RED POP 12PK,FAYGO RED POP 12PK TY/SHRNK,7380000107,1527.00,15.27,0.64,0.05,2/12/12 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599293,https://epallet.com/product/faygo-ep-faygo-red-pop-12pk-tyshrnk-599293
Beverages & Beverage Mixes,Food,Faygo,FAYGO PEACH 12PK,FAYGO PEACH 12 PK TY/SHRNK,7380000443,1527.00,15.27,0.64,0.05,2/12/12 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599292,https://epallet.com/product/faygo-ep-faygo-peach-12-pk-tyshrnk-599292
Beverages & Beverage Mixes,Food,Faygo,FAYGO PINEAPPLE ORANGE 12PK,FAYGO PIN ORNG- TY/SHRNK,7380000780,1527.00,15.27,0.64,0.05,2/12/12 fl oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599291,https://epallet.com/product/faygo-ep-faygo-pin-orng-tyshrnk-599291
Beverages & Beverage Mixes,Food,Red Bull,"RED BULL SUGAR FREE 4PK, 8.4OZ",RED BULL SUGAR FREE 4PK,61126910900,7797.60,54.15,2.26,0.23,6/4/8.4 fl oz,144,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599289,https://epallet.com/product/red-bull-ep-red-bull-sugar-free-4pk-84oz-599289
Beverages & Beverage Mixes,Food,Red Bull,RED BULL SUGAR FREE 12 OZ,RED BULL SUGAR FREE 12 OZ CN,61126971646,7835.36,75.34,3.14,0.22,24/12 fl oz,104,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599288,https://epallet.com/product/red-bull-ep-red-bull-sugar-free-12-oz-599288
Beverages & Beverage Mixes,Food,Red Bull,RED BULL RED EDITION WATERMELON 12OZ,RED BULL RED SUMR WTRMLN 12Z,61126933282,7754.24,74.56,3.11,0.22,24/12 fl oz,104,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599287,https://epallet.com/product/red-bull-ep-red-bull-red-edition-watermelon-12oz-599287
Beverages & Beverage Mixes,Food,Red Bull,RED BULL BLUE EDITION BLUBERRY 12OZ,RED BULL BLUE EDT BLUBRY 12Z,61126918246,7808.32,75.08,3.13,0.22,24/12 fl oz,104,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599286,https://epallet.com/product/red-bull-ep-red-bull-blue-edition-bluberry-12oz-599286
Beverages & Beverage Mixes,Food,Monster Energy,"MONSTER ENERGY 4PK, 16OZ",MONSTER ENERGY 4 PACKS,7084781117,4325.30,61.79,2.57,0.13,6/4/16 fl oz,70,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599285,https://epallet.com/product/monster-energy-ep-monster-energy-4pk-16oz-599285
Beverages & Beverage Mixes,Food,Capri Sun,CAPRI SUN PACIFIC COOLER 10CT,CAPRI SUN PACIFIC COOLR 10CT,8768400095,2185.92,22.77,0.57,0.08,4/10/6 fl oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599284,https://epallet.com/product/capri-sun-ep-capri-sun-pacific-cooler-10ct-599284
Beverages & Beverage Mixes,Food,Capri Sun,CAPRI SUN FRUIT PUNCH 10CT,CAPRI SUN FRT PUNCH 10CT,8768400408,2164.80,22.55,0.56,0.08,4/10/6 fl oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599283,https://epallet.com/product/capri-sun-ep-capri-sun-fruit-punch-10ct-599283
Beverages & Beverage Mixes,Food,Red Bull,RED BULL ENERGY DRINK 12 OZ,RED BULL ENERGY DRINK 12 OZ,61126981899,7754.24,74.56,3.11,0.22,24/12 fl oz,104,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599282,https://epallet.com/product/red-bull-ep-red-bull-energy-drink-12-oz-599282
Beverages & Beverage Mixes,Food,Red Bull,"RED BULL ENERGY DRINK 4PK, 8.4OZ",RED BULL ENERGY DRINK 4 PK,61126910802,7797.60,54.15,2.26,0.23,6/4/8.4 fl oz,144,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599281,https://epallet.com/product/red-bull-ep-red-bull-energy-drink-4pk-84oz-599281
Beverages & Beverage Mixes,Food,Red Bull,RED BULL ENERGY DRINK 8.4OZ,RED BULL ENERGY DRINK 8.4 OZ,61126999100,7797.60,54.15,2.26,0.23,24/8.4 fl oz,144,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599280,https://epallet.com/product/red-bull-ep-red-bull-energy-drink-84oz-599280
Beverages & Beverage Mixes,Food,Monster Energy,"MONSTER ENERGY ZERO ULTRA 4PK, 16OZ",MONSTER ENGY ZERO ULTRA 4PK,7084701324,4132.80,59.04,2.46,0.13,6/4/16 fl oz,70,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599278,https://epallet.com/product/monster-energy-ep-monster-energy-zero-ultra-4pk-16oz-599278
Beverages & Beverage Mixes,Food,Red Bull,RED BULL SUGAR FREE 8.4OZ,RED BULL NRG SUGAR FREE 12Z,61126910171,7790.40,54.10,2.25,0.23,24/8.4 fl oz,144,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599277,https://epallet.com/product/red-bull-ep-red-bull-sugar-free-84oz-599277
Beverages & Beverage Mixes,Food,Monster Energy,MONSTER ENERGY ZERO ULTRA 16 OZ,MONSTER NRG ULTRA ZERO 16 OZ,7084701247,4146.80,59.24,2.47,0.13,24/16 fl oz,70,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599276,https://epallet.com/product/monster-energy-ep-monster-energy-zero-ultra-16-oz-599276
Beverages & Beverage Mixes,Food,Monster Energy,MONSTER ENERGY ORIGINAL 16OZ,MONSTER ENERGY ORIGINAL 16FZ,7084781116,4146.80,59.24,2.47,0.13,24/16 fl oz,70,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599275,https://epallet.com/product/monster-energy-ep-monster-energy-original-16oz-599275
Beverages & Beverage Mixes,Food,Red Bull,RED BULL ENERGY DRINK 12 OZ,RED BULL ENERGY DRINK 12 OZ,61126981899,7520.24,72.31,3.01,0.21,24/12 fl oz,104,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599271,https://epallet.com/product/red-bull-ep-red-bull-energy-drink-12-oz-599271
Beverages & Beverage Mixes,Food,Red Bull,RED BULL SUGAR FREE 12 OZ,RED BULL SUGAR FREE 12 OZ CN,61126971646,7599.28,73.07,3.04,0.22,24/12 fl oz,104,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599270,https://epallet.com/product/red-bull-ep-red-bull-sugar-free-12-oz-599270
Beverages & Beverage Mixes,Food,Red Bull,RED BULL BLUE EDITION BLUBERRY 12OZ,RED BULL BLUE EDT BLUBRY 12Z,61126918246,7573.28,72.82,3.03,0.22,24/12 fl oz,104,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599269,https://epallet.com/product/red-bull-ep-red-bull-blue-edition-bluberry-12oz-599269
Beverages & Beverage Mixes,Food,Red Bull,RED BULL RED EDITION WATERMELON 12OZ,RED BULL RED SUMR WTRMLN 12Z,61126933282,7520.24,72.31,3.01,0.21,24/12 fl oz,104,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599268,https://epallet.com/product/red-bull-ep-red-bull-red-edition-summer-watermelon-12oz-599268
Beverages & Beverage Mixes,Food,Red Bull,RED BULL SUGAR FREE 8.4OZ,RED BULL NRG SUGAR FREE 12Z,61126910171,7555.68,52.47,2.19,0.23,24/8.4 fl oz,144,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail",Beverages & Beverage Mixes,599267,https://epallet.com/product/red-bull-ep-red-bull-sugar-free-84oz-599267
